"","West Virginia CF Root","WV","0","1",""
"3","Demonstrate curiosity, initiative and creativity by planning and conducting simple investigations","SC.3.2.1","3.SC.S.2","4","WV Science"
"3","Recognize that developing solutions to problems takes time, patience and persistence through individual and cooperative ventures","SC.3.2.2","3.SC.S.2","4","WV Science"
"3","Support statements with facts found through research in reference books, science-related magazines and the internet","SC.3.2.3","3.SC.S.2","4","WV Science"
"3","Use scientific instruments and everyday materials to investigate the natural world (eg, graduated cylinder, hand lens, metric ruler, magnets, weather instruments, thermometer, calculators)","SC.3.2.4","3.SC.S.2","4","WV Science"
"3","Use safe and proper techniques for handling, manipulating and caring for science materials (eg, follow safety rules, maintain a clean work area, treat living organisms humanely)","SC.3.2.5","3.SC.S.2","4","WV Science"
"3","Apply mathematical skills and use metric units in measurements","SC.3.2.6","3.SC.S.2","4","WV Science"
"3","Interpret data presented in a table, graph, map or diagram and use it to answer questions and make predictions and inferences based on patterns of evidence","SC.3.2.7","3.SC.S.2","4","WV Science"
"3","Test variables (eg, those that affect plant growth; speed; action of water on soil; shadow formation)","SC.3.2.8","3.SC.S.2","4","WV Science"
"3","Unifying Themes ","3.SC.S.3","3","3","WV Science"
"3","Identify that systems are made of parts that interact with one another","SC.3.3.1","3.SC.S.3","4","WV Science"
"3","Use models as representations of real things","SC.3.3.2","3.SC.S.3","4","WV Science"
"3","Observe that changes occur gradually, repetitively, or randomly within the environment and question causes of changes","SC.3.3.3","3.SC.S.3","4","WV Science"
"3","Given a set of objects, group or order the objects according to an established scheme (eg, celestial objects, patterns of motion, constellations)","SC.3.3.4","3.SC.S.3","4","WV Science"
"3","Given a set of events, objects, shapes, designs, or numbers, find patterns of constancy or regularity","SC.3.3.5","3.SC.S.3","4","WV Science"
"3","Science Subject Matter/Concepts ","3.SC.S.4","3","3","WV Science"
"3","Characteristics of organisms - identify the structures of living things, including their systems and explain their functions (eg, roots absorb water, circulatory system to move materials)","SC.3.4.1","3.SC.S.4","4","WV Science"
"3","Life cycles of organisms - observe, measure and record changes in living things (eg, growth and development, variations within species)","SC.3.4.2","3.SC.S.4","4","WV Science"
"3","Organisms and environments - compare physical characteristics and behaviors of living organisms and explain how they are adapted to a specific environment (eg, beaks and feet in birds, seed dispersal, camouflage, different types of flowers)","SC.3.4.3","3.SC.S.4","4","WV Science"
"3","Organisms and environments - observe and describe relationships among organisms in an ecosystem (eg, sequencing food chains, behavior, adaptations, factors that effect populations, predator-prey relationships)","SC.3.4.4","3.SC.S.4","4","WV Science"
"3","Properties of objects and materials - relate the buoyancy of an object to its density","SC.3.4.5","3.SC.S.4","4","WV Science"
"3","Properties of objects and materials - identify physical and chemical properties ","SC.3.4.6","3.SC.S.4","4","WV Science"
"3","Properties of objects and materials - relate changes in states of matter to changes in temperature","SC.3.4.7","3.SC.S.4","4","WV Science"
"3","Properties of objects and materials - investigate the dissolving of solids in liquids","SC.3.4.8","3.SC.S.4","4","WV Science"
"3","Light, heat, electricity and magnetism - investigate the absorption, reflection and refraction of light by objects","SC.3.4.9","3.SC.S.4","4","WV Science"
"3","Light, heat, electricity and magnetism - relate how the color of an object is based upon the absorption or reflection of light","SC.3.1.10","3.SC.S.4","4","WV Science"
"3","Position and motion of objects - recognize that it takes work to move objects over a distance","SC.3.4.11","3.SC.S.4","4","WV Science"
"3","Position and motion of objects - recognize that speed, distance, and time are interrelated","SC.3.4.12","3.SC.S.4","4","WV Science"
"3","Position and motion of objects - recognize that the greater a force is exerted on an object, the greater the change of its motion will be","SC.3.4.13","3.SC.S.4","4","WV Science"
"3","Position and motion of objects - identify examples of potential and kinetic energy","SC.3.4.14","3.SC.S.4","4","WV Science"
"3","Changes in earth and sky - identify fossils as a record of time (eg, what organisms once lived on earth, where they lived)","SC.3.4.15","3.SC.S.4","4","WV Science"
"3","Changes in earth and sky - explore the eroding of different materials by water and wind (eg, sand, mud pile and rocks)","SC.3.4.16","3.SC.S.4","4","WV Science"
"3","Changes in earth and sky - describe how volcanoes and earthquakes change the earth","SC.3.4.17","3.SC.S.4","4","WV Science"
"3","Objects in the sky - recognize the relative movement of the sun and moon in relationship to the earth’s position","SC.3.4.18","3.SC.S.4","4","WV Science"
"3","Objects in the sky - describe the similarities and differences among the planets","SC.3.4.19","3.SC.S.4","4","WV Science"
"3","Properties of earth materials - identify properties of minerals and recognize that rocks are composed of different minerals","SC.3.4.20","3.SC.S.4","4","WV Science"
"3","Properties of earth materials - explain how igneous, sedimentary and metamorphic rocks are formed","SC.3.4.21","3.SC.S.4","4","WV Science"
"3","Properties of earth materials - identify geographical features using a model or map (eg, mountains, rivers, valleys, lakes, glaciers, volcanoes)","SC.3.4.22","3.SC.S.4","4","WV Science"
"3","Properties of earth materials - describe the layers of the earth and their various features","SC.3.4.23","3.SC.S.4","4","WV Science"
"3","Scientific Design and Application ","3.SC.S.5","3","3","WV Science"
"3","Cite examples of the uses of science and technology in common daily events and in the community","SC.3.5.1","3.SC.S.5","4","WV Science"
"3","Explain a simple problem and identify a specific solution describing the use of tools and/or materials to solve the problem or to complete the task","SC.3.5.2","3.SC.S.5","4","WV Science"
"3","Science in Personal and Social Perspectives ","3.SC.S.6","3","3","WV Science"
"3","Recognize that a solution to one scientific problem often creates new problems  (eg, recycling, pollution, conservation, waste disposal)","SC.3.6.1","3.SC.S.6","4","WV Science"
"3","Listen to and be tolerant of different viewpoints by engaging in collaborative activities and be willing to modify ideas when new and valid information is presented","SC.3.6.2","3.SC.S.6","4","WV Science"
"3","Develop respect and responsibility for the environment by engaging in conservation practices","SC.3.6.3","3.SC.S.6","4","WV Science"
"3","Describe how modern tools and appliances have positively and/or negatively impacted their daily lives","SC.3.6.4","3.SC.S.6","4","WV Science"
"4","History and the Nature of Science ","4.SC.S.1","4","3","WV Science"
"4","Contrast changes in scientific knowledge resulting from new discoveries (eg, new knowledge leads to new questions)","SC.4.1.1","4.SC.S.1","4","WV Science"
"4","Study the lives and discoveries of scientists of different cultures and backgrounds","SC.4.1.2","4.SC.S.1","4","WV Science"
"4","Explore science careers in west virginia","SC.4.1.3","4.SC.S.1","4","WV Science"
"4","Science as Inquiry ","4.SC.S.2","4","3","WV Science"
"4","Demonstrate curiosity, initiative and creativity by developing questions that lead to investigations; designing simple experiments; and trusting observations of discoveries when trying new tasks and skills","SC.4.2.1","4.SC.S.2","4","WV Science"
"4","Recognize that developing solutions to problems requires persistence, flexibility, open-mindedness, and alertness for the unexpected","SC.4.2.2","4.SC.S.2","4","WV Science"
"4","Support statements with facts found through research in reference books, science-related magazines, multimedia and the internet","SC.4.2.3","4.SC.S.2","4","WV Science"
"4","Use scientific instruments and everyday materials to investigate the natural world (eg, hand lens, telescope, thermometer, balances, magnets, tuning forks, bulbs and batteries, graduated cylinders, calculators, computers)","SC.4.2.4","4.SC.S.2","4","WV Science"
"4","Demonstrate safe and proper techniques for handling, manipulating and caring for science materials","SC.4.2.5","4.SC.S.2","4","WV Science"
"4","Construct a hypothesis when provided a problem","SC.4.2.6","4.SC.S.2","4","WV Science"
"4","Establish variables and controls in an experiment; test variables through experimentation","SC.4.2.7","4.SC.S.2","4","WV Science"
"4","Interpret data presented in a table, graph, or diagram and use it to answer questions and make decisions","SC.4.2.8","4.SC.S.2","4","WV Science"
"4","Draw and support conclusions, make predictions and inferences based on patterns of evidence (eg, weather maps, change of speed in a given amount of time, change in wave motions with changes in energy, variation of plants)","SC.4.2.9","4.SC.S.2","4","WV Science"
"4","Apply mathematical skills and use metric units in measurements and calculations","SC.4.2.10","4.SC.S.2","4","WV Science"
"4","Unifying Themes ","4.SC.S.3","4","3","WV Science"
"4","Identify that systems are made of parts that interact with one another","SC.4.3.1","4.SC.S.3","4","WV Science"
"4","Use models as representations of real things","SC.4.3.2","4.SC.S.3","4","WV Science"
"4","Observe that changes occur gradually, repetitively, or randomly within the environment and question causes of changes","SC.4.3.3","4.SC.S.3","4","WV Science"
"4","Given a set of objects, group or order the objects according to an established scheme","SC.4.3.4","4.SC.S.3","4","WV Science"
"4","Given a set of events, objects, shapes, designs, or numbers, find patterns of constancy or regularity","SC.4.3.5","4.SC.S.3","4","WV Science"
"4","Science Subject Matter/Concepts ","4.SC.S.4","4","3","WV Science"
"4","Characteristics of organisms - describe the different characteristics of plants and animals which help them to survive in different niches and environments","SC.4.4.1","4.SC.S.4","4","WV Science"
"4","Characteristics of organisms - associate the behaviors of living organisms to external and internal influences (eg, hunger, climate, seasons)","SC.4.4.2","4.SC.S.4","4","WV Science"
"4","Characteristics of organisms - identify and classify variations in structures of living things including their systems and explain their functions (eg, skeletons, teeth, plant needles, leaves)","SC.4.4.3","4.SC.S.4","4","WV Science"
"4","Life cycles of organisms - compare and sequence changes in plant and animal life cycles","SC.4.4.4","4.SC.S.4","4","WV Science"
"4","Life cycles of organisms - understand that plants and animals closely resemble their parents and that some characteristics are inherited from the parents and others result from interaction with the environment","SC.4.4.5","4.SC.S.4","4","WV Science"
"4","Organisms and environments - identify human uses of plants and animals (eg, food sources, medicines)","SC.4.4.6","4.SC.S.4","4","WV Science"
"4","Organisms and environments - describe environmental barriers to the migration of animals","SC.4.4.7","4.SC.S.4","4","WV Science"
"4","Organisms and environments - construct and explain models of habitats, food chains, and food webs","SC.4.4.8","4.SC.S.4","4","WV Science"
